timestamp,candidate_id,total_pnl,rmse,n_trades,win_rate,risk_adj_score
1763444724.9183424,numeric_challenger,127132.75519484468,0.5632529941157738,187423,0.16601484342903486,127132.75519484468
1763444747.3831525,r1_1763444747326_8928,57101.24236167768,0.568876589442509,91420,0.1634872019251805,57101.24236167768
1763444758.5906959,r2_1763444758567_6924,60240.77664716249,0.5844274131103554,85553,0.17042067490327634,60240.77664716249
1763444775.879236,r3_1763444775869_4803,10684.149158763092,0.6444645487748538,18567,0.1956158776323585,10684.149158763092
1763444775.9280367,r3_1763444775897_5925,78901.57693999958,0.5758552303147345,130040,0.1617194709320209,78901.57693999958
1763444775.9523306,r3_1763444775942_9459,17605.812986244986,0.5531193021609063,20322,0.16002361972246826,17605.812986244986
1763444775.9732134,r3_1763444775965_3150,7350.284718084259,0.6039251890093942,10109,0.1841923038876249,7350.284718084259
1763444791.2515562,r4_1763444791243_1169,9125.621441965333,0.5963765783219636,7939,0.21274719738002268,9125.621441965333
1763444791.2929559,r4_1763444791266_9980,89497.07226400962,0.5968895871701181,115511,0.18243284189384562,89497.07226400962
